588, 294.15, 984.16, 30.80
589, 294.15, 984.16, 30.70
590, 294.24, 984.15, 30.70
591, 294.58, 984.11, 30.80
592, 294.92, 984.07, 30.80
593, 294.41, 984.13, 30.80
594, 294.66, 984.10, 30.80
595, 301.56, 983.29, 30.30
596, 303.70, 983.04, 30.30
597, 306.93, 982.66, 30.10
599, 306.93, 982.66, 30.20
600, 296.62, 983.87, 30.70
601, 294.41, 984.13, 30.80
602, 294.07, 984.17, 30.80
603, 294.58, 984.11, 30.90
604, 293.81, 984.20, 30.90
605, 294.24, 984.15, 30.90
606, 294.32, 984.14, 30.90
607, 295.09, 984.05, 30.90
608, 294.58, 984.11, 30.90
610, 294.75, 984.09, 30.90
611, 294.92, 984.07, 30.90
612, 294.75, 984.09, 31.00
613, 294.66, 984.10, 31.00
614, 294.92, 984.07, 31.00
615, 294.49, 984.12, 30.90
616, 294.58, 984.11, 30.90
617, 294.66, 984.10, 30.90
618, 294.41, 984.13, 30.90
619, 294.07, 984.17, 31.00
621, 293.98, 984.18, 31.00
622, 293.81, 984.20, 31.00
623, 294.75, 984.09, 30.90
624, 294.24, 984.15, 31.00
625, 294.41, 984.13, 31.00
626, 293.81, 984.20, 31.00
627, 294.15, 984.16, 31.00
628, 294.32, 984.14, 31.00
629, 294.24, 984.15, 31.00
630, 294.15, 984.16, 31.00
632, 293.81, 984.20, 31.00
633, 293.90, 984.19, 31.00
634, 293.73, 984.21, 31.10
635, 294.24, 984.15, 31.10
636, 294.07, 984.17, 31.10
637, 294.41, 984.13, 31.00
638, 294.24, 984.15, 31.00
639, 294.41, 984.13, 31.00
640, 293.90, 984.19, 31.00
641, 294.66, 984.10, 31.00
643, 294.41, 984.13, 31.00
644, 294.66, 984.10, 31.00
645, 294.41, 984.13, 31.00
646, 293.81, 984.20, 31.00
647, 294.41, 984.13, 31.00
648, 293.81, 984.20, 31.00
649, 294.24, 984.15, 31.00
650, 294.75, 984.09, 31.00
651, 294.32, 984.14, 31.00
652, 294.15, 984.16, 31.00
654, 294.15, 984.16, 31.00
655, 294.24, 984.15, 31.10
656, 294.49, 984.12, 31.10
657, 296.28, 983.91, 31.00
658, 300.54, 983.41, 30.80
659, 294.92, 984.07, 31.10
660, 294.49, 984.12, 31.10
661, 294.58, 984.11, 31.10
662, 294.75, 984.09, 31.10
663, 294.66, 984.10, 31.10
665, 294.83, 984.08, 31.10
666, 294.58, 984.11, 31.10
667, 294.83, 984.08, 31.10
668, 294.24, 984.15, 31.10
669, 294.49, 984.12, 31.20
670, 294.49, 984.12, 31.20
671, 294.83, 984.08, 31.20
672, 294.07, 984.17, 31.20
673, 294.49, 984.12, 31.30
675, 294.66, 984.10, 31.30
676, 294.83, 984.08, 31.30
677, 293.98, 984.18, 31.30
678, 294.58, 984.11, 31.30
679, 294.49, 984.12, 31.30
680, 294.32, 984.14, 31.30
681, 293.81, 984.20, 31.30
682, 294.75, 984.09, 31.30
683, 294.58, 984.11, 31.30
684, 294.41, 984.13, 31.30
686, 294.24, 984.15, 31.30
687, 294.15, 984.16, 31.30
688, 294.15, 984.16, 31.30
689, 294.15, 984.16, 31.30
690, 294.41, 984.13, 31.30
691, 294.07, 984.17, 31.30
692, 293.47, 984.24, 31.10
693, 294.07, 984.17, 31.00
694, 293.64, 984.22, 30.90
695, 294.24, 984.15, 30.80
697, 294.15, 984.16, 30.90
698, 293.98, 984.18, 30.90
699, 294.32, 984.14, 30.80
700, 294.41, 984.13, 30.80
701, 294.75, 984.09, 30.90
702, 294.07, 984.17, 30.90
703, 294.49, 984.12, 30.80
704, 294.66, 984.10, 30.80
705, 294.41, 984.13, 30.80
706, 294.07, 984.17, 30.80
708, 294.15, 984.16, 30.80
709, 293.81, 984.20, 30.90
710, 293.64, 984.22, 30.90
711, 293.73, 984.21, 30.90
712, 293.81, 984.20, 31.00
713, 294.66, 984.10, 31.00
714, 294.49, 984.12, 30.90
715, 293.81, 984.20, 30.90
716, 294.49, 984.12, 31.00
717, 294.58, 984.11, 31.00
719, 294.41, 984.13, 31.10
720, 294.49, 984.12, 31.10
721, 294.92, 984.07, 31.10
722, 294.41, 984.13, 31.10
723, 294.66, 984.10, 31.10
724, 297.99, 983.71, 31.00
725, 299.35, 983.55, 30.90
726, 295.09, 984.05, 31.10
727, 293.98, 984.18, 31.20
728, 294.49, 984.12, 31.20
730, 294.15, 984.16, 31.20
731, 294.58, 984.11, 31.20
732, 294.32, 984.14, 31.20
733, 294.32, 984.14, 31.30
734, 294.32, 984.14, 31.30
735, 294.41, 984.13, 31.30
736, 294.75, 984.09, 31.30
737, 294.15, 984.16, 31.30
738, 294.58, 984.11, 31.30
739, 294.15, 984.16, 31.30
741, 294.15, 984.16, 31.40
742, 294.24, 984.15, 31.40
743, 294.07, 984.17, 31.40
744, 294.15, 984.16, 31.40
745, 294.58, 984.11, 31.40
746, 294.49, 984.12, 31.40
747, 293.90, 984.19, 31.40
748, 293.56, 984.23, 31.50
749, 294.58, 984.11, 31.50
751, 294.58, 984.11, 31.50
752, 293.98, 984.18, 31.50
753, 294.83, 984.08, 31.50
754, 294.07, 984.17, 31.50
755, 294.58, 984.11, 31.50
756, 295.86, 983.96, 31.50
757, 295.00, 984.06, 31.50
758, 295.26, 984.03, 31.50
760, 294.83, 984.08, 31.50
761, 295.26, 984.03, 31.50
762, 295.09, 984.05, 31.60
763, 294.75, 984.09, 31.60
764, 294.92, 984.07, 31.60
765, 294.92, 984.07, 31.60
766, 295.00, 984.06, 31.60
767, 295.35, 984.02, 31.60
768, 295.17, 984.04, 31.60
770, 295.17, 984.04, 31.60
771, 299.95, 983.48, 31.40
772, 304.89, 982.90, 31.10
773, 302.42, 983.19, 31.30
774, 302.50, 983.18, 31.20
775, 299.69, 983.51, 31.40
776, 297.22, 983.80, 31.40
777, 295.77, 983.97, 31.50
779, 295.17, 984.04, 31.60
780, 294.24, 984.15, 31.60
781, 295.00, 984.06, 31.70
782, 294.92, 984.07, 31.70
783, 294.41, 984.13, 31.70
784, 293.90, 984.19, 31.70
785, 294.58, 984.11, 31.70
786, 294.75, 984.09, 31.70
787, 294.41, 984.13, 31.80
788, 295.00, 984.06, 31.80
790, 294.49, 984.12, 31.80
791, 294.58, 984.11, 31.80
792, 294.83, 984.08, 31.80
793, 294.49, 984.12, 31.80
794, 294.24, 984.15, 31.80
795, 294.92, 984.07, 31.80
796, 295.09, 984.05, 31.80
797, 294.92, 984.07, 31.70
798, 295.77, 983.97, 31.70
799, 295.69, 983.98, 31.70
801, 295.09, 984.05, 31.80
802, 295.17, 984.04, 31.80
803, 295.35, 984.02, 31.80
804, 295.26, 984.03, 31.80
805, 295.77, 983.97, 31.90
806, 295.26, 984.03, 31.90
807, 294.83, 984.08, 31.90
808, 294.92, 984.07, 31.90
809, 294.15, 984.16, 31.90
810, 295.69, 983.98, 31.90
812, 295.51, 984.00, 31.90
813, 295.60, 983.99, 31.90
814, 298.58, 983.64, 31.80
815, 297.30, 983.79, 31.80
816, 296.62, 983.87, 31.80
817, 296.88, 983.84, 31.90
818, 296.11, 983.93, 31.90
819, 296.20, 983.92, 31.90
820, 295.26, 984.03, 32.00
821, 295.00, 984.06, 31.90
822, 296.88, 983.84, 31.80
824, 299.26, 983.56, 31.70
825, 297.73, 983.74, 31.80
826, 296.88, 983.84, 31.80
827, 296.45, 983.89, 31.90
828, 294.58, 984.11, 32.00
829, 295.94, 983.95, 31.90
830, 295.09, 984.05, 32.00
831, 295.35, 984.02, 32.00
832, 295.94, 983.95, 32.00
833, 304.72, 982.92, 31.60
835, 308.13, 982.52, 31.40
836, 305.48, 982.83, 31.50
837, 305.82, 982.79, 31.50
838, 304.97, 982.89, 31.50
839, 304.72, 982.92, 31.40
840, 304.12, 982.99, 31.40
841, 303.52, 983.06, 31.30
842, 304.55, 982.94, 31.20
843, 304.04, 983.00, 31.20
844, 303.78, 983.03, 31.30
846, 303.86, 983.02, 31.30
847, 305.48, 982.83, 31.30
848, 306.17, 982.75, 31.30
849, 305.14, 982.87, 31.40
850, 304.29, 982.97, 31.40
851, 304.89, 982.90, 31.20
852, 302.84, 983.14, 31.30
853, 304.46, 982.95, 31.30
854, 303.10, 983.11, 31.40
855, 302.42, 983.19, 31.50
857, 302.84, 983.14, 31.50
858, 301.90, 983.25, 31.50
859, 301.31, 983.32, 31.60
860, 300.46, 983.42, 31.50
861, 300.62, 983.40, 31.60
862, 300.37, 983.43, 31.60
863, 299.18, 983.57, 31.70
864, 299.26, 983.56, 31.70
865, 302.33, 983.20, 31.60
866, 313.07, 981.94, 31.10
868, 308.72, 982.45, 31.40
869, 309.41, 982.37, 31.40
870, 308.38, 982.49, 31.50
871, 306.59, 982.70, 31.60
872, 307.96, 982.54, 31.50
873, 307.02, 982.65, 31.60
874, 309.15, 982.40, 31.50
875, 306.17, 982.75, 31.70
876, 304.55, 982.94, 31.70
877, 303.27, 983.09, 31.80
879, 303.27, 983.09, 31.80
880, 303.52, 983.06, 31.90
881, 304.37, 982.96, 31.80
882, 304.72, 982.92, 31.80
883, 304.04, 983.00, 31.90
884, 304.12, 982.99, 31.90
885, 304.46, 982.95, 31.90
886, 303.70, 983.04, 32.00
887, 303.01, 983.12, 32.00
888, 303.86, 983.02, 32.00
890, 305.14, 982.87, 31.90
891, 303.95, 983.01, 32.00
892, 304.97, 982.89, 32.00
893, 307.70, 982.57, 31.90
894, 306.17, 982.75, 32.00
895, 297.48, 983.77, 32.40
896, 305.82, 982.79, 32.00
897, 304.29, 982.97, 32.10
898, 308.81, 982.44, 31.90
899, 300.97, 983.36, 32.30
901, 306.76, 982.68, 32.10
902, 306.76, 982.68, 32.10
903, 306.76, 982.68, 32.20
904, 304.72, 982.92, 32.30
905, 306.68, 982.69, 32.20
